feat_real_0,feat_real_1,feat_real_2,feat_real_3,feat_real_4,feat_real_5,feat_imag_0,feat_imag_1,feat_imag_2,feat_imag_3,feat_imag_4,feat_imag_5
0.9773406982421875,0.9783580303192138,0.978339433670044,0.9793462753295897,0.9787328243255616,0.979722261428833,0.9984186887741088,0.9983466863632202,0.9985111951828003,0.9984381198883056,0.999455749988556,0.9994605779647827
1.0087100267410278,1.0083260536193848,1.0095841884613037,1.0072855949401855,1.0100709199905396,1.0074661970138548,1.003906488418579,1.0047318935394287,1.0034770965576172,1.0052679777145384,1.0040971040725708,1.0046662092208862
0.9866520762443542,0.9872097969055176,0.9876775741577148,0.9878400564193724,0.9887616634368896,0.9885096549987794,1.0005767345428467,1.0007119178771973,0.9997106194496154,1.0005395412445068,1.0010130405426023,1.00114369392395
0.989901602268219,0.9895277023315427,0.9907701611518861,0.9904170632362365,0.9912593364715576,0.9909838438034057,0.9966718554496765,0.9956976175308228,0.9961757659912108,0.9952999353408812,0.9969881176948547,0.9961551427841185
1.0174009799957275,1.0174310207366943,1.0181779861450195,1.0181117057800293,1.0187852382659912,1.0186407566070557,1.0010219812393188,1.000626564025879,1.0010088682174683,1.0005607604980469,1.001476168632507,1.0007834434509275
1.0118064880371092,1.0115927457809448,1.0128877162933347,1.0129868984222412,1.0134930610656738,1.012988805770874,0.9988616704940797,0.998729169368744,0.9986355900764464,0.9980141520500184,0.9992517828941344,0.99911367893219
1.0107043981552124,1.0104713439941406,1.0104533433914185,1.0109024047851562,1.0105551481246948,1.0111298561096191,0.9991506338119507,0.9984245896339417,0.9988248348236085,0.9984239339828492,0.9992715120315552,0.9987664222717283
1.0059032440185547,1.006021499633789,1.0076472759246826,1.006633162498474,1.0110617876052856,1.007662296295166,1.0064891576766968,1.0027756690979004,1.0048654079437256,1.00246524810791,1.0048472881317139,1.0033928155899048
0.9889421463012696,0.9886879920959472,0.989816963672638,0.9895416498184205,0.9904197454452514,0.990062177181244,0.9932296872138976,0.993247151374817,0.9925041198730468,0.9925284385681152,0.9937479496002195,0.993698000907898
0.9862033128738403,0.9860196113586424,0.9867610335350036,0.9869161248207091,0.9873801469802856,0.987329661846161,1.0009640455245972,1.0000083446502683,1.0005700588226318,0.9996201992034912,1.001309871673584,1.00069260597229
