feat_real_0,feat_real_1,feat_real_2,feat_real_3,feat_real_4,feat_real_5,feat_imag_0,feat_imag_1,feat_imag_2,feat_imag_3,feat_imag_4,feat_imag_5
0.9872620701789857,0.9861879348754883,0.9891242980957032,0.988821864128113,0.9892809391021729,0.9888402819633485,0.9933029413223265,0.9937862157821656,0.9935377240180968,0.9937654733657838,0.9934383034706116,0.9937137365341185
1.0137703418731687,1.0120880603790283,1.0137817859649658,1.0122841596603391,1.0156898498535156,1.014560341835022,1.004636526107788,1.006226897239685,1.0048279762268066,1.005731225013733,1.004696249961853,1.006160259246826
0.9983389377593994,0.9992700219154357,0.9984829425811768,1.0006401538848877,0.9975976943969727,1.000732183456421,1.0018552541732788,1.0039072036743164,1.0017274618148804,1.0025676488876343,1.0025408267974851,1.0033330917358398
1.003159999847412,1.002968430519104,1.0022633075714111,1.0002868175506592,1.0043504238128662,1.003507137298584,0.9914228320121763,0.9915528297424316,0.9930127263069152,0.9928575754165648,0.9918636679649352,0.9918494820594788
1.0134966373443604,1.0123029947280884,1.0149235725402832,1.011856198310852,1.0138037204742432,1.0116028785705566,1.0087214708328247,1.0075445175170898,1.0075657367706299,1.0061601400375366,1.0083839893341064,1.0080082416534424
1.0111488103866575,1.010554552078247,1.0100388526916504,1.009730577468872,1.0079320669174194,1.008046507835388,0.9990420341491699,0.9981890320777891,0.9975995421409608,0.9973690509796143,0.9994169473648072,0.9983751773834227
1.0015296936035156,1.0030164718627927,1.0017727613449097,1.000544548034668,1.0034841299057007,1.00386381149292,1.000418782234192,1.0004057884216309,1.0010905265808103,0.9998235702514648,1.0007930994033811,1.0013554096221924
1.0070717334747314,1.009171485900879,1.0055357217788696,1.007691740989685,1.0062389373779297,1.0090962648391724,0.9975968599319458,0.9977863430976868,0.9975931644439696,0.9975489377975466,0.9999004602432251,0.9986296892166135
0.9963939785957336,0.997854709625244,0.9975801706314088,0.9968114495277405,0.9983866810798643,0.998939335346222,0.9983335733413696,0.999164879322052,0.9982263445854189,0.9983651638031005,0.9980672597885133,0.9989060163497924
0.9973125457763674,0.9979088902473447,0.9998634457588195,0.9982883930206298,0.9987038373947144,0.9989346265792847,1.0015276670455933,1.001589298248291,1.0008022785186768,1.001358985900879,1.0016624927520752,1.0020723342895508
0.9912710189819337,0.9897547364234924,0.9909815788269043,0.9891279339790344,0.9917948246002195,0.9903307557106018,0.9938303232192992,0.9930774569511411,0.9933623075485228,0.9930183887481688,0.9944854974746704,0.993721842765808
0.997506022453308,0.9933516979217528,0.9948931932449341,0.9918438196182251,0.9956499338150024,0.9911826848983764,0.9944923520088195,0.9965124130249025,0.9933565855026243,0.995366871356964,0.99558824300766,0.9979283809661864
0.9817628860473632,0.9845807552337646,0.9819720983505248,0.9847724437713624,0.9809350371360778,0.9851757287979125,0.997721254825592,0.9992316365242003,0.9971545338630675,0.997920274734497,0.9986785650253296,0.9990389347076416
0.9897230863571168,0.990035891532898,0.9898779392242432,0.9908170700073241,0.98886239528656,0.98959481716156,0.9920802116394043,0.994053602218628,0.9907002449035645,0.9924131035804749,0.9922040700912477,0.9942368268966675
1.0202162265777588,1.0176419019699097,1.0170787572860716,1.0162932872772217,1.0201334953308103,1.0180275440216064,1.007392168045044,1.006237268447876,1.0070945024490356,1.006105065345764,1.0086240768432615,1.0075229406356812
1.026121973991394,1.0276061296463013,1.0282338857650757,1.0287764072418213,1.0277061462402344,1.0290006399154663,1.0051908493041992,1.00687575340271,1.0048377513885498,1.0067927837371826,1.0045819282531738,1.0072088241577148
0.979616403579712,0.9796016812324526,0.981713056564331,0.9825291633605955,0.9834532737731932,0.9831928014755248,1.0055423974990845,1.0046055316925049,1.0056197643280027,1.005111575126648,1.004011631011963,1.0030047893524168
1.0006273984909055,1.000640034675598,1.000262141227722,1.0012167692184448,1.0019893646240234,1.002001404762268,1.0098782777786255,1.008182406425476,1.0099170207977295,1.0073411464691162,1.010040521621704,1.0089565515518188
0.9981020689010621,0.99885356426239,0.9982496500015258,0.999589204788208,0.9995666742324829,1.001441478729248,1.0044984817504883,1.0083000659942627,1.0041526556015015,1.0070788860321045,1.0050022602081299,1.008878707885742
