feat_real_0,feat_real_1,feat_real_2,feat_real_3,feat_real_4,feat_real_5,feat_real_6,feat_real_7,feat_real_8,feat_real_9,feat_real_10,feat_real_11,feat_real_12,feat_real_13,feat_real_14,feat_real_15,feat_real_16,feat_real_17,feat_real_18,feat_real_19,feat_real_20,feat_real_21,feat_real_22,feat_real_23,feat_real_24,feat_real_25,feat_real_26,feat_real_27,feat_real_28,feat_real_29,feat_real_30,feat_real_31,feat_real_32,feat_real_33,feat_real_34,feat_real_35,feat_real_36,feat_real_37,feat_real_38,feat_real_39,feat_real_40,feat_real_41,feat_real_42,feat_real_43,feat_real_44,feat_real_45,feat_real_46,feat_real_47,feat_imag_0,feat_imag_1,feat_imag_2,feat_imag_3,feat_imag_4,feat_imag_5,feat_imag_6,feat_imag_7,feat_imag_8,feat_imag_9,feat_imag_10,feat_imag_11,feat_imag_12,feat_imag_13,feat_imag_14,feat_imag_15,feat_imag_16,feat_imag_17,feat_imag_18,feat_imag_19,feat_imag_20,feat_imag_21,feat_imag_22,feat_imag_23,feat_imag_24,feat_imag_25,feat_imag_26,feat_imag_27,feat_imag_28,feat_imag_29,feat_imag_30,feat_imag_31,feat_imag_32,feat_imag_33,feat_imag_34,feat_imag_35,feat_imag_36,feat_imag_37,feat_imag_38,feat_imag_39,feat_imag_40,feat_imag_41,feat_imag_42,feat_imag_43,feat_imag_44,feat_imag_45,feat_imag_46,feat_imag_47
-0.12381895169315239,-0.049854513466904601,-0.033959020506298898,-0.1064971732334619,-0.074679891530372203,0.042045862857709698,0.10820236584981351,0.0511979763532565,-0.0658440084546833,0.13069393913254479,-0.1189301888538366,-0.0125151953502016,-0.1346515772153335,0.1157742373162559,-0.1314077406509474,0.1123949446370533,0.034109452446734502,-0.055699652077867298,-0.018531946903254101,0.0076664084205525004,0.026427210341716599,-0.036460085492138,-0.024667245192431599,-0.0027987274431139002,-0.025666784840165699,-0.0044429745065002997,0.00074198490872250003,-0.025675308003191701,-0.0161720748470589,-0.0141160646576577,-0.0027971058555847001,-0.026258233331169299,-0.067998724134732499,0.066540362786218901,0.0706782237627928,0.066646472388547096,0.065261598332993803,0.066263199664021805,-0.072644603356875906,0.065940019521487106,-0.014975486514570801,-0.023779660328628702,0.054390368062228397,0.021017315385005401,-0.0235380319385354,-0.039108135757095701,0.022871966270428298,-0.056071311294832199,0.039683246308692903,-0.1225950706403585,-0.12622500809310541,0.066902596351396698,-0.1068163595750781,-0.13041886305691799,-0.076081573426544896,-0.11483894500661471,0.1211034536851701,0.038533546947430199,-0.069330973783172406,0.14465473567471759,-0.025806019690995802,-0.076674240388223902,-0.0104351870321545,-0.062602768830210598,-0.047502094215067903,-0.019210470618734599,0.053934190622018402,-0.056108696410223403,0.035376170799167397,-0.046424776700167897,0.055702361741942999,0.056113844217400399,-0.0075638501620977003,0.025069081798973498,0.00082186571512730001,0.0064215497339527002,-0.0076418360611794998,0.021256767252938499,0.026259935687597099,0.0081902458892989007,-0.068471331094281399,0.071081313696655102,0.072480643621638294,0.071036864339835901,-0.068327934308263602,0.0011103750330632,-0.067741581029950301,0.070303430606490205,-0.0425208107173735,0.054082896747347703,0.020414432192741899,-0.057796243263258197,0.054525189345004797,0.018975279232769201,-0.053123642316002098,-0.030869837063192299
-0.091488210007672904,-0.1400791306306064,0.0164728297590752,0.0073385309238686997,0.069281025284295694,0.080858169116334297,0.10146318350661369,0.119773823427839,-0.23150043915559651,-0.088512256967145694,-0.1937234832199943,0.14878320317457469,0.013292149965066899,0.043723902988125701,0.23997221846512939,-0.1085984915211389,0.019283772887893801,-0.0172734195252249,0.061753636487504801,-0.015935527768182599,0.0070161777446096996,-0.023622848771883202,0.022295072029902,-0.0125706983468406,-0.030755695445810201,-0.0071939789149771003,-0.025496023508249501,0.024885631840438401,0.029700061669658599,0.028950103330080999,-0.0254477129963704,0.00076799653454399995,0.0427847582922233,-0.052297257902787601,0.043821784165532202,-0.052147147823558497,0.046557858417304497,0.046352438993404202,-0.051505618749673403,0.0455355075378652,0.042139366652451403,0.055750794026373299,0.059712259537462301,-0.045792147745192399,0.041555637320647203,0.041720296349349401,0.0056060731651425997,-0.055242954996643501,0.1042514454943934,-0.0041978284942629004,0.13350671681493859,0.14207275227149979,-0.1245449005199285,-0.098288767581977202,-0.091370077454669602,-0.061541271240675703,-0.021600692470949399,-0.20987059664195401,0.13002855949702291,0.18387894209529571,0.22993135097908379,-0.24114819626542761,0.053818542201705503,0.20615669552332169,0.063624944253427906,-0.060853773934905799,0.0100501999256129,0.062226826843678397,-0.064143081623320899,-0.037169246823595598,-0.0601841362462553,-0.058747216986622802,-0.0171074999935786,0.033304774207817203,-0.023756716097363299,0.0238442777760474,0.023249190663793998,-0.022903062919174901,0.023423584411717099,0.030104577835148201,-0.051367138601108399,-0.0048094678465324002,-0.043101639158785801,-0.049262341286983202,-0.048973858853483897,-0.048875054314724498,0.0497783436704793,-0.048440872731584601,-0.055948374515275998,0.047890315539003997,0.042316893689094401,0.059253558259647197,-0.055452188377912097,-0.056133818734650197,0.0522987429565153,-0.028811491455631801
0.56435476387140671,-0.1610293493845564,-0.26767883265870818,-0.52426029958965104,-0.63084798543330878,0.60505112193701116,0.62823256642061764,-0.32303205175754518,-0.35508618799128389,-0.2861671353505898,0.52610858091384172,-0.31241909778193999,-0.3660807739301945,0.38867798647568169,-0.47019078063491071,0.18772068657413549,-0.081118333218929098,0.0055488999885179996,-0.039344993391740898,-0.065835328318468098,-0.022565702082589199,-0.068936495292832703,-0.0585496485764474,0.017790601517223999,-0.0025577400801885999,-0.00029387650164290001,0.0119564896651011,0.0130750797532796,-0.020045744530302799,0.0190019396278432,0.013559162370956401,0.018638239991747799,-0.063056675244170093,-0.054677605214478599,0.053611137074552798,-0.061647841676596697,0.047297579456003699,0.048506869914869598,-0.054405018640260101,0.048197594756770601,0.021506703067585099,-0.0061244665416131001,-0.0069132998287459004,-0.0074988514886406002,0.022307267610226701,-0.0237884346457123,-0.0053157951011642999,-0.0052212045070641,0.36171254911592571,0.64068318532443103,-0.59593956480755728,-0.37044880925989171,-0.30016639359436009,0.33586319505654888,0.1078177438988067,0.32658759806097709,-0.43013946100942929,0.49688686615118471,-0.058697953885891399,-0.47879740964748851,-0.3984681771277796,-0.41354758581151507,-0.25158168067547459,-0.51916831765040916,-0.0089088235413753002,0.075723928069365398,-0.072185479164902006,0.048669425863317101,0.078400294132262099,-0.043536929828866498,-0.052129488890810198,-0.076404655205844593,0.020902755503196601,0.0200927155991458,0.0178055739264203,0.017276591783945201,-0.0041220954161745003,0.0121666259426319,-0.0149991799275991,0.0068725699748580999,-0.050121338807720003,-0.0512274921129727,0.047402190502310003,0.048688074915188999,-0.050290459402145903,0.050599360359279602,0.051134166360062697,-0.050147537488365201,-0.0061946145707769996,-0.0229829863300141,-0.022405338643381099,-0.024193213323073899,-0.0024359579340775001,0.0031355879638632002,-0.023105582611951,-0.023626580182873801
-0.33431800790499427,0.4216007634415555,0.60807610170945858,-0.2418445303233942,-0.2431227908865406,0.098324403645686301,0.32801638836319391,-0.62343499725061113,-0.82611963832318192,0.77768276529390779,0.1417173723728829,-0.076446113833046003,-0.70312451979148205,0.66703705200832941,-0.17579432240155329,0.14530139908380901,0.043307659539392897,0.0112516533972183,0.0141656186908475,0.0232566759361062,0.036590717167238503,-0.0430909384162345,0.0014854564610246,0.051511750358544099,0.0141909052815338,0.0043814130464575,0.034570893115862401,-0.031995575697970798,-0.026661564815112102,0.030199731501769401,-0.034654764982232002,-0.0022304691286262001,0.041740166508032001,-0.046062138169674999,0.039773752453008897,0.039838528300802603,0.041215709638072501,-0.046867133061441101,0.040168323605246803,0.041478812814645001,0.0347738254573026,-0.032957277054820398,-0.0114480617155848,0.033697306963253001,-0.011927358315266701,0.0346885954814753,-0.032033405459951002,-0.015592598954544099,-0.53174777513365723,0.50497081024947332,-0.1369403648521739,-0.56625084236622325,-0.58191899898428934,-0.60916179030855555,0.0114492669683027,0.18069436303769901,0.25358321529189981,-0.1770554035649004,-0.82683938487849817,0.79536507847531435,-0.075074811761759397,0.45997957012222862,-0.56199227236934135,-0.85080676842051672,0.0283457082519585,-0.048175118041941599,-0.0521722486869554,0.0512760785146857,-0.037585627034515998,0.0205914895591983,-0.053259782304810203,0.0058769410721401004,-0.036000071971498501,-0.034692178252896097,0.0051135476899750003,0.0131684556709964,0.024177710311738401,-0.0109635326861609,0.0063303294410498,0.032814243429886703,0.043619385479552499,-0.043206142604398298,-0.042206604012409298,-0.0423544007360388,0.00022844004507890001,0.043481081919502299,-0.042617185024162299,0.043258488723259401,0.0124882948516923,-0.013639583583077699,0.032119088779879401,0.012054731958017199,0.031788649593542703,0.0123654953761032,-0.013355357807164601,0.031637513206362503
0.071736302917541406,0.137376551937123,0.18565135363505181,-0.1992157793467654,0.18345671505321201,0.00037126008059969998,-0.19948373220083199,-0.061904412593102601,-0.036396680935831698,0.0043319114519308997,-0.024623840629731102,-0.039037277541740197,-0.047355465376837498,0.0026255914849532,0.04174231502254,-0.033112815078655197,0.0345140291195008,0.0069554515763833999,0.020522213249334901,0.021631512427233698,-0.0110494317086498,-0.030251578248435801,-0.0228562399293856,0.017093238292940099,-0.031304769597542997,0.0230802634402167,-0.018142471445267001,-0.034594162679707802,-0.0227143714658768,-0.0099439920314626992,0.0060022799347766,0.0018471733302091,0.047524623703479499,0.041245956538536799,-0.041125817343824297,0.034219716775064503,-0.035601636853982203,0.029524628494268099,0.028214031658437399,0.028229839603101901,0.021100919942301202,-0.031886307395547903,0.0313327093695661,-0.00029826626658859998,-0.0285238555742835,0.038924847321610903,0.0440594080639269,0.046531891144017803,-0.19043190528398651,-0.136002103613974,-0.080153856059916803,0.020626294311663702,-0.047888552673546497,0.14562651188771619,-0.0076567261785553996,-0.1794683430740649,-0.025240452996440899,-0.058404432453855501,0.050878763268604001,-0.040421578961643903,-0.030350293799097001,-0.057223089717577398,-0.035045405950352,0.049029869211454101,-0.0039385040077757,-0.0333317633493364,-0.0283100778275448,-0.0237894594500795,0.030467501127209501,0.0069223189811154998,0.020643158867734601,0.0261225038642597,-0.0148729946963194,-0.0264883911539914,-0.028828129109248601,0.0096209771339727003,-0.0270504491949752,0.0350891413147787,0.033656041912710002,0.034460473877480899,-0.042757293476068201,0.00092845437614929997,-0.038937534578221397,0.038218609077462697,-0.033782258913299598,-0.031011024644031701,0.031434344258339901,0.031677171738236101,-0.038832002670459699,-0.024226090278052,0.028763143197236999,-0.032220792652854602,0.034600183249457399,0.028237585053163299,0.027537701651223202,0.0030848671589136
0.0063215018323613996,0.062959919673423195,-0.066201987345646807,-0.017492320918763699,-0.011539260076713799,0.045831687350775599,-0.015800003463337899,0.053049047122578602,0.1608446171360845,0.1409111643768792,0.2099714457994418,-0.17681585308098691,0.235131236960132,-0.26427093041868499,0.073181369914352895,-0.059946351326700002,0.0050592215692155003,0.0026935401547587001,-0.0153295602552703,0.0015524986047299001,-0.0129364442290862,-0.011564115543056599,-0.0052418744873395,0.014856898024054301,-0.020219573344306099,-0.0023704511831987001,-0.010216927643628301,0.026224618165953801,0.031717683278450703,0.060482386967207598,0.016576380612879801,-0.0308404987446231,0.10996387518323469,0.093261406521141399,-0.1178536811759623,-0.123007544030176,-0.1216410218520859,-0.1194613549011445,0.10957061209867271,-0.1174437049503434,-0.0010997449501640999,0.066983331972217994,-0.060072763036830297,0.0070665403249146001,0.063821327241391904,0.0061657207086960996,0.064137873499160905,0.0018292486019268,-0.076573994558461603,0.037123982165219199,-0.039778989406845197,-0.053311433829005897,-0.076645514166168494,0.059940564468029901,-0.073362131409080697,-0.049510611254773199,-0.218640386575089,0.21885847871749431,-0.18288168950405931,-0.2146911595412094,0.1117299986139861,0.073420075706701601,-0.25738463715259791,-0.27075915638218578,0.016024114781901501,0.016889872856259501,-0.0011426562345952999,0.0142872863059099,0.0069125231458639002,0.0088775351067326008,-0.0141194069609391,-0.0019809625517288,-0.067536070670342702,-0.063963460688205506,0.067887182998954798,-0.058032715420774698,0.058018440255230203,-0.034630595019235502,0.067326361955878197,0.036290235280119799,-0.1144676741894282,-0.1344875532519865,-0.10952373536670761,0.1137747914639137,0.1111659160301943,-0.1105656109999731,0.1106720129780895,-0.1086867843671593,-0.062433767661917099,0.0017831470442930999,0.0034720243920850998,0.063722022962187,-0.0011273449899390001,0.061724877392704498,-0.0016084219060094999,-0.065134516313496704
0.1886431173848932,0.22097430313281449,0.060324869751614801,-0.2230670122450103,-0.20048657435461559,0.17616165671358691,-0.26474371804943031,-0.1749772940129922,0.23704587494608001,-0.25740244102692611,-0.22262786766615419,-0.1047000354569117,-0.168093456355389,-0.1163723906004295,0.2040444447124056,-0.24837303618573189,-0.030038423539396002,0.0035242052940867999,-0.0321182647998128,-0.0198206858016634,0.0008629181720739,-0.023436916526121499,-0.0089372922225293,-0.0042890304192319999,-0.032243429804585402,0.036502100288449899,-0.0127337430906743,-0.017771195583353099,-0.035759345763688,-0.028561943125530301,0.035356472671886498,-0.0025866523798962998,0.078776611969924304,0.1025002742300518,0.098344215179963404,-0.11196042480421391,0.097506218364161804,0.098208741671102398,0.092122903299847306,-0.1043177189947518,0.1144290456880952,-0.10685630942862639,-0.1074220035742101,-0.084325591491749202,-0.074685225388425203,-0.10938379325625611,0.1103039539293736,-0.095924050735844896,0.1954180686652858,-0.1673599036206653,-0.19963745609383379,0.17590135262168641,0.187970467962461,0.22126474787014841,0.10710458891118969,0.2015418363978948,0.13871323542537201,-0.1110271091811882,-0.1423871826639754,0.20660375763500349,0.080074728052548796,0.24989427021297189,-0.19951856960147701,-0.082830659305355603,-0.0167118438589921,0.033805633050103603,-0.0053011702844691999,0.0087974327196312999,-0.031718796912018302,0.0246316107647165,0.029552457001675699,-0.0306877907872594,-0.018664926070140701,0.0001934091102,0.0375017884969822,0.035782751083247202,-0.0069284760408411996,0.0252952401750988,0.014124464749845101,-0.036021189268297199,-0.11810905063765791,0.1041718248781152,-0.10189248207310771,0.1027979463323821,-0.10037721318109689,0.099227512201924897,-0.097221543534137006,-0.010652324982708501,-0.087601994530346505,0.084834672854163906,0.083717097806705804,-0.1056666703924391,-0.1202525922241256,0.075392617116585098,-0.086692999799416998,0.089561459244730704
-0.14416161345163339,-0.049883504199723698,-0.1157538350269048,0.034582320805345401,-0.092689646694401995,-0.1050570431203089,0.1008141864294974,0.047560126092671899,-0.224501320831589,-0.10866615114515051,0.25933700979879121,-0.24483729227887829,0.0082833344336457997,0.1912983348261941,0.2296635023174522,0.1055671266230177,0,0,-0.020217932064106801,0.021419340384876299,-0.0054157127336116996,-0.0155624170279378,-0.012800875673515901,0.013305353936412599,0,0,0.034411684748504402,0.035472044064250897,-0.036144732130051899,0.030089064832226901,0.026787826576286099,-0.025267256201419001,0.060240881579296197,-0.068578721988589594,0.059155417788974603,-0.0607037612144097,0.055516814473353403,-0.067807685388750594,0.058574638328326899,0.057526215750823798,-0.058122431364226602,-0.0614336339597664,0.0675549468174617,-0.0723517899382458,0.074328316759745702,0.0752343862817344,0.066301168065201505,0.061531442265268403,-0.046540218570498601,0.14116097169306971,-0.084459555744840195,-0.1276664448527117,-0.095976149623277801,0.064597969842670203,-0.075384556137843006,-0.1080591819216293,0.17690735947914199,-0.24753786895704549,-0.039013174665512997,0.14938097026876279,-0.25488492405136648,0.1480544161832372,0.088528508480873805,0.26078287744611212,0,0,-0.0074674123722757004,0.0036966844481213998,-0.018576235936107899,0.012481660777911701,0.0148952539269502,0.013698161324489699,0,0,0.021071796503502799,0.0087633403447356997,-0.0043060235292790997,-0.026685028836920002,-0.027055226586573399,-0.0024819013856004,-0.062456974056250697,0.063473224895380195,-0.062314102138113801,-0.065451518826098704,-0.0035039984057739001,0.062838552896042704,-0.061216640953260501,-0.060796963751764202,-0.070322702898900399,-0.061548570139973599,0.0106226366215229,0.049275303486920198,-0.057966844098441002,-0.056824377643507201,-0.063844943125705905,0.0646204107565828
0.30546653588042327,0.28653852747216951,0.23649469627911829,0.26322489380536618,0.2280834498502273,-0.1424731237512494,-0.27723848804751189,-0.080571892694078703,0.049025944833359203,-0.037834348407033903,-0.24249409630965049,-0.24455991180025921,0.16911700256007839,0.21397424260472789,0.029634589602281099,-0.26583034283978108,-0.041736149088402598,0.019316195504028199,-0.043703901238627101,0.046475774812034298,-0.041226062281916401,-0.066859498345132107,-0.042820451593330401,-0.043721105900460903,-0.0300570886496223,-0.030364270160623302,-0.0184485294508419,-0.0133487035749386,-0.0299897156136027,-0.017287927668886399,0.0099069889366067004,-0.020657283983624101,-0.078753335948284806,0.057489575348003301,0.070673536282120003,-0.078934355360979105,-0.076244620118335493,0.068221523399987397,0.068449310006310701,-0.0782432497485087,0.035868595514413799,0.0025187173551605001,0.0014848162145455999,0.040243221103771099,-0.036139719880839798,0.046220382391807001,-0.0420291552295953,-0.040786424064610902,0.0478906452886914,-0.045196384602985799,-0.15613599530584579,0.088648475411667302,-0.18419931089843489,0.24589418808071781,0.019609195000641198,-0.2480216077016239,-0.27252521262075308,-0.22416772865606949,0.12858960720410109,-0.13661960488713629,0.23303343828369,0.1394843362576387,0.22018749809279231,0.057134954484438297,0.061946217010512797,-0.067477425643046096,-0.0557661821866677,0.056879980275744202,0.059394898153369201,-0.0124311969552448,-0.058623527204757803,0.060266794250053497,0.0265185153934837,-0.025652559745783499,-0.032471345106694298,-0.036593540722178797,0.0250978871407153,0.029864885304433601,0.034420122478036497,-0.032735565518448001,0.072689523304916501,-0.081467629164492003,0.072479124660314198,0.072540505692495594,-0.071087521536808598,-0.0716869129753267,-0.0715548504450568,0.071158073887193599,-0.043098153442319098,0.037315871442392803,-0.040981440524381699,0.033461271004591002,0.040246979968179303,0.0282448183481602,-0.0384325239003191,-0.039577540220638703
-0.41736878029622593,-0.099547919287263503,0.39479700243844151,-0.20337372871385179,0.41234008960327317,-0.39057921081520219,-0.1130795036424249,-0.33045843802320518,0.76623281524032261,0.79762405245256818,0.82948260620235303,0.75336489405478579,-0.42641519115519227,-0.78559296120879585,-0.70961237779993624,0.55957698495726771,0.052511543986466798,-0.025454725328940001,-0.0211041739470606,-0.039023312313670698,-0.018384276027378601,-0.0033515582791649001,-0.039154541829175403,-0.010207687943869901,0.022376378576135801,-0.00098443884158510003,-0.042024623760228801,0.024133607518418199,0.059716642139263303,0.050306817938543399,-0.033929867044323103,-0.0013470995316684001,-0.058545407469025097,-0.069373443377916205,0.0523125298710828,0.044976821075608103,-0.053964364662160098,0.046475275730083303,-0.053942703003744798,0.048031690390310099,-0.0015298895207595999,-0.075255912710464098,-0.074223565762381205,0.069309181965109296,0.0052378981480936003,0.076023104776611797,-0.071982263552550094,0.066111318284921394,0.055540008693531297,0.3989532832749923,0.074532912928597095,0.35472935315719512,0.065090893342378497,-0.041216261676475997,-0.38669872993019638,0.23519381024016631,-0.33336142998516549,0.074354553626244005,-0.086652933895654899,0.18311069258184851,0.43569147233821309,0.052471915959420599,0.347997446064708,-0.088099726740903703,-0.0099893278051948007,-0.041627844339941197,-0.041954446542131603,-0.027588581728817899,-0.0307325287735449,0.046989525687093699,0.018379924631103502,0.044726317794474502,0.056842088923921202,-0.041779352355653297,0.033144960870243503,-0.054422310090632697,-0.0030345573266805002,-0.011397964523937701,-0.044483910103217603,0.051438647033408801,-0.054658040271662503,-0.051961403129499401,0.053881086434431999,0.055707359577574597,0.0500168916331174,-0.049149975881344003,0.050235076607760297,0.049121097886179903,0.081969882373172903,0.078035859326581303,0.0797811619951527,-0.072757873392781197,-0.069833594781650798,-0.064216269329856704,-0.00034682294458309999,0.082369726290314693
