x,y,z
0.9144000000000001,0.9144000000000001,0.3480816
0.9144000000000001,2.7432000000000003,0.3480816
0.9144000000000001,4.572,0.3480816
0.9144000000000001,5.1816,0.3480816
0.9144000000000001,5.7912,0.3480816
1.524,0.3048,0.3480816
1.524,2.1336,0.3480816
2.1336,0.3048,0.3480816
2.1336,3.9624,0.3480816
2.1336,6.4008,0.3480816
2.7432000000000003,0.9144000000000001,0.3480816
2.7432000000000003,3.3528000000000002,0.3480816
2.7432000000000003,5.7912,0.3480816
3.3528000000000002,6.4008,0.3480816
3.9624,0.9144000000000001,0.3480816
3.9624,6.4008,0.3480816
4.572,0.3048,0.3480816
4.572,2.1336,0.3480816
4.572,4.572,0.3480816
4.572,7.010400000000001,0.3480816
5.1816,7.010400000000001,0.3480816
5.7912,4.572,0.3480816
5.7912,5.7912,0.3480816
5.7912,7.010400000000001,0.3480816
6.4008,5.7912,0.3480816
7.010400000000001,3.3528000000000002,0.3480816
7.010400000000001,7.010400000000001,0.3480816
7.62,5.7912,0.3480816
8.2296,5.7912,0.3480816
8.8392,6.4008,0.3480816
